# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 10 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-5157
# Timestamp: Thu, 30-May-2019 20:40:45
Gene ID	Gene Name	'biomass' vs 'control' at '1 hour' .foldChange	'biomass' vs 'control' at '1 hour'.pValue	'biomass' vs 'control' at '16 hour' .foldChange	'biomass' vs 'control' at '16 hour'.pValue	'biomass' vs 'control' at '20 hour' .foldChange	'biomass' vs 'control' at '20 hour'.pValue	'biomass' vs 'control' at '4 hour' .foldChange	'biomass' vs 'control' at '4 hour'.pValue	'biomass' vs 'control' at '8 hour' .foldChange	'biomass' vs 'control' at '8 hour'.pValue	'diesel' vs 'control' at '1 hour' .foldChange	'diesel' vs 'control' at '1 hour'.pValue	'diesel' vs 'control' at '16 hour' .foldChange	'diesel' vs 'control' at '16 hour'.pValue	'diesel' vs 'control' at '20 hour' .foldChange	'diesel' vs 'control' at '20 hour'.pValue	'diesel' vs 'control' at '4 hour' .foldChange	'diesel' vs 'control' at '4 hour'.pValue	'diesel' vs 'control' at '8 hour' .foldChange	'diesel' vs 'control' at '8 hour'.pValue
ENSG00000008294	SPAG9	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000008300	CELSR3	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088	-0.3	0.99993743598835	-0.1	0.999991842764457
ENSG00000008311	AASS	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.2	0.996465604932035							-0.2	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000008323	PLEKHG6			0.1	0.999516510215591			0.1	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000008324	SS18L2	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391	-0.2	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000008382	MPND	-0.1	0.999973754074131	-0.1	0.999516510215591	0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.3	0.999993864973088				
ENSG00000008394	MGST1					0.1	0.999975865166861	-0.1	0.996465604932035					0.1	0.999999971785988	0.2	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000008405	CRY1			-0.1	0.999516510215591			-0.2	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	-0.2	0.999993864973088	-0.1	0.99993743598835	-0.2	0.999991842764457
ENSG00000008441	NFIX			-0.1	0.999516510215591									-0.1	0.999999971785988	0.1	0.999993864973088	-0.3	0.99993743598835		
ENSG00000008513	ST3GAL1							-0.2	0.996465604932035			-0.1	0.999963861920391					-0.1	0.99993743598835		
ENSG00000008517	IL32			0.1	0.999516510215591													-0.1	0.99993743598835		
ENSG00000008710	PKD1	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035							0.1	0.999993864973088				
ENSG00000008735	MAPK8IP2			-0.1	0.999516510215591																
ENSG00000008838	MED24			-0.1	0.999516510215591			0.2	0.996465604932035					0.1	0.999999971785988	0.3	0.999993864973088	-0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000008853	RHOBTB2	-0.1	0.999973754074131							-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988			-0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000008869	HEATR5B	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000008952	SEC62	0.1	0.999973754074131	0.1	0.999516510215591			-0.2	0.996465604932035	0.1	0.999988430414761					-0.1	0.999993864973088				
ENSG00000008988	RPS20	-0.1	0.999973754074131	0.2	0.999516510215591	0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.3	0.999963861920391	-0.1	0.999999971785988	0.2	0.999993864973088	0.1	0.99993743598835	-0.2	0.999991842764457
ENSG00000009307	CSDE1			0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000009335	UBE3C					0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000009413	REV3L	0.2	0.999973754074131	0.1	0.999516510215591			-0.3	0.996465604932035	0.1	0.999988430414761			-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000009724	MASP2	0.1	0.999973754074131					-0.1	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000009780	FAM76A			0.1	0.999516510215591	0.1	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988			0.2	0.99993743598835		
ENSG00000009790	TRAF3IP3	0.1	0.999973754074131	-0.2	0.999516510215591			0.1	0.996465604932035					-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000009830	POMT2							0.1	0.996465604932035	0.1	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000009844	VTA1			0.1	0.999516510215591			-0.2	0.996465604932035			0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000009950	MLXIPL			-0.1	0.999516510215591	0.1	0.999975865166861							0.1	0.999999971785988	0.4	0.999993864973088	-0.1	0.99993743598835		
ENSG00000009954	BAZ1B			0.1	0.999516510215591			-0.1	0.996465604932035							-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000010017	RANBP9							-0.1	0.996465604932035							-0.1	0.999993864973088	0.2	0.99993743598835		
ENSG00000010030	ETV7																	-0.1	0.99993743598835		
ENSG00000010072	SPRTN													-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000010165	EEF1AKNMT							0.3	0.996465604932035							0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000010219	DYRK4	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	-0.3	0.999993864973088	0.1	0.99993743598835	-0.2	0.999991842764457
ENSG00000010244	ZNF207									0.1	0.999988430414761					-0.1	0.999993864973088				
ENSG00000010256	UQCRC1	-0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000010270	STARD3NL	-0.1	0.999973754074131					-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000010278	CD9			-0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000010292	NCAPD2					0.2	0.999975865166861													-0.2	0.999991842764457
ENSG00000010295	IFFO1					-0.1	0.999975865166861									0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000010310	GIPR	-0.1	0.999973754074131											0.1	0.999999971785988						
ENSG00000010318	PHF7	-0.1	0.999973754074131							-0.1	0.999988430414761	0.1	0.999963861920391	0.2	0.999999971785988						
ENSG00000010319	SEMA3G							0.1	0.996465604932035												
ENSG00000010322	NISCH	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035							0.1	0.999993864973088				
ENSG00000010361	FUZ	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000010404	IDS	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035			0.1	0.999963861920391								
ENSG00000010438	PRSS3			0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035							-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000010539	ZNF200					0.1	0.999975865166861	-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000010626	LRRC23	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035			-0.2	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000010704	HFE	-0.1	0.999973754074131			0.2	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000010803	SCMH1	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861			-0.1	0.999988430414761							0.1	0.99993743598835		
ENSG00000010810	FYN			0.1	0.999516510215591			-0.2	0.996465604932035			0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000010818	HIVEP2	0.1	0.999973754074131	0.2	0.999516510215591			-0.3	0.996465604932035											-0.1	0.999991842764457
ENSG00000011007	ELOA					0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000011009	LYPLA2	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035									-0.1	0.99993743598835		
ENSG00000011021	CLCN6	0.1	0.999973754074131			0.1	0.999975865166861	0.2	0.996465604932035									0.1	0.99993743598835		
ENSG00000011028	AC080038.1	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000011052	NME1-NME2			0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000011105	TSPAN9					-0.1	0.999975865166861	0.2	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011114	BTBD7			0.1	0.999516510215591			-0.2	0.996465604932035	0.1	0.999988430414761					0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000011132	APBA3	-0.2	0.999973754074131	-0.3	0.999516510215591	-0.3	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000011143	MKS1	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861									0.1	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011198	ABHD5	0.1	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035					0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000011201	ANOS1							-0.2	0.996465604932035									-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000011243	AKAP8L	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000011258	MBTD1	0.1	0.999973754074131	0.1	0.999516510215591	0.2	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761							0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000011260	UTP18	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391								
ENSG00000011275	RNF216							0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000011295	TTC19							-0.1	0.996465604932035	0.1	0.999988430414761							0.1	0.99993743598835		
ENSG00000011304	PTBP1	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.1	0.996465604932035	-0.2	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011332	DPF1	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000011347	SYT7	-0.1	0.999973754074131																		
ENSG00000011376	LARS2	0.1	0.999973754074131			0.1	0.999975865166861			0.1	0.999988430414761	-0.1	0.999963861920391					-0.1	0.99993743598835		
ENSG00000011405	PIK3C2A	0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035	0.1	0.999988430414761										
ENSG00000011422	PLAUR	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011426	ANLN	0.2	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761					-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000011451	WIZ	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011454	RABGAP1			0.1	0.999516510215591											-0.2	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000011478	QPCTL			-0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000011485	PPP5C			-0.1	0.999516510215591			0.2	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000011523	CEP68	0.1	0.999973754074131					-0.1	0.996465604932035												
ENSG00000011566	MAP4K3	0.1	0.999973754074131	0.2	0.999516510215591			-0.2	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391			-0.2	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000011638	TMEM159			-0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391			0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000012048	BRCA1	0.1	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000012061	ERCC1							0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000012171	SEMA3B			-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000012174	MBTPS2			0.1	0.999516510215591			-0.2	0.996465604932035	0.1	0.999988430414761							0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000012211	PRICKLE3			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000012232	EXTL3	0.1	0.999973754074131							-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000012660	ELOVL5	-0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391					0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000012817	KDM5D							0.2	0.996465604932035							0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000012822	CALCOCO1							0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000012963	UBR7							-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000012983	MAP4K5	0.1	0.999973754074131	0.2	0.999516510215591					0.1	0.999988430414761			0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000013016	EHD3			0.1	0.999516510215591					0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000013275	PSMC4					0.1	0.999975865166861	0.2	0.996465604932035							0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000013288	MAN2B2	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.2	0.99993743598835		
ENSG00000013297	CLDN11	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	-0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391					-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000013306	SLC25A39	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000013364	MVP					0.1	0.999975865166861	0.2	0.996465604932035					0.1	0.999999971785988	0.3	0.999993864973088	-0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000013374	NUB1							-0.2	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000013375	PGM3	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000013392	RWDD2A			-0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.2	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000013441	CLK1	0.1	0.999973754074131	0.2	0.999516510215591			0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000013503	POLR3B	-0.1	0.999973754074131	0.1	0.999516510215591							-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000013523	ANGEL1							-0.1	0.996465604932035	0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000013561	RNF14					0.1	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391					0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000013563	DNASE1L1					-0.1	0.999975865166861	0.2	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000013573	DDX11							0.2	0.996465604932035			0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000013583	HEBP1					-0.1	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000013588	GPRC5A			-0.1	0.999516510215591	0.2	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	-0.3	0.999991842764457
ENSG00000013619	MAMLD1			-0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000013810	TACC3			-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000014123	UFL1	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000014138	POLA2	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	0.3	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000014164	ZC3H3	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861	0.4	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000014216	CAPN1			-0.1	0.999516510215591			0.3	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000014641	MDH1			0.1	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761										
ENSG00000014824	SLC30A9			0.1	0.999516510215591			-0.1	0.996465604932035			0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000014914	MTMR11					0.2	0.999975865166861	-0.1	0.996465604932035			0.1	0.999963861920391			0.2	0.999993864973088				
ENSG00000014919	COX15							-0.2	0.996465604932035									0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000015133	CCDC88C			-0.3	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.2	0.999988430414761			-0.1	0.999999971785988			-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000015153	YAF2	0.1	0.999973754074131					-0.3	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000015171	ZMYND11	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035							-0.1	0.999993864973088				
ENSG00000015285	WAS			0.1	0.999516510215591																
ENSG00000015475	BID	-0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000015479	MATR3			0.2	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000015532	XYLT2			-0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035							0.2	0.999993864973088				
ENSG00000015676	NUDCD3					0.1	0.999975865166861			0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000016082	ISL1							-0.1	0.996465604932035	-0.1	0.999988430414761							-0.2	0.99993743598835		
ENSG00000016391	CHDH	-0.1	0.999973754074131																		
ENSG00000016402	IL20RA			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000016864	GLT8D1	0.1	0.999973754074131			0.1	0.999975865166861	-0.1	0.996465604932035												
ENSG00000017260	ATP2C1							-0.1	0.996465604932035			-0.1	0.999963861920391								
ENSG00000017483	SLC38A5					0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000017797	RALBP1	-0.1	0.999973754074131	-0.2	0.999516510215591							-0.1	0.999963861920391	-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000018189	RUFY3			0.2	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035							-0.2	0.999993864973088			-0.1	0.999991842764457
ENSG00000018408	WWTR1	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035					0.1	0.999999971785988						
ENSG00000018510	AGPS	0.1	0.999973754074131	0.1	0.999516510215591			-0.2	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000018610	CXorf56	-0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861			-0.2	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000018699	TTC27			0.1	0.999516510215591			-0.2	0.996465604932035									-0.1	0.99993743598835		
ENSG00000018869	ZNF582	-0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000019102	VSIG2			0.1	0.999516510215591			0.2	0.996465604932035									0.1	0.99993743598835		
ENSG00000019144	PHLDB1			-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988			-0.2	0.99993743598835	-0.1	0.999991842764457
